"gene.id","protein.id","symbol","chr","start","end","r.raw","r.sex_adj","r.age_adj"
"ENSMUSG00000045827","ENSMUSP00000099002","Serpinb9",13,33003250,33017957,0.651679297538725,0.658660572662573,0.691702761186543
"ENSMUSG00000053702","ENSMUSP00000117805","Nebl",2,17343909,17731464,0.0943058183802987,0.151193539240528,0.00468538889610053
"ENSMUSG00000026950","ENSMUSP00000047763","Neb",2,52136647,52338798,-0.0425498419578307,-0.0257081912361526,-0.0181357969383765
"ENSMUSG00000038366","ENSMUSP00000042123","Lasp1",11,97799000,97838764,0.140641984083998,0.186134027175217,0.148215820954855
"ENSMUSG00000053702","ENSMUSP00000028080","Nebl",2,17343909,17731464,0.0432372992172961,0.103438686725864,0.000667468953689581
"ENSMUSG00000002812","ENSMUSP00000002889","Flii",11,60714123,60727263,0.0408896334748039,0.0642503273351499,0.0585932525428288
"ENSMUSG00000046909","ENSMUSP00000059304","Tefm",11,80136678,80142175,0.277086444203023,0.24316054035686,0.283941912939215
"ENSMUSG00000026618","ENSMUSP00000027921","Iars2",1,185284726,185329396,0.462792729576596,0.519186463011225,0.487602145042461
"ENSMUSG00000022751","ENSMUSP00000023432","Nit2",16,57156671,57167332,0.342134348970373,0.300460761014683,0.287442447568654
"ENSMUSG00000037470","ENSMUSP00000037930","Uggt1",1,36141530,36244305,0.116017569563171,0.14945296884433,0.169481079366732
"ENSMUSG00000031967","ENSMUSP00000001520","Afg3l1",8,123477903,123503916,0.0244612340163306,0.052713821438138,0.0852589926248328
"ENSMUSG00000069601","ENSMUSP00000138326","Ank3",10,69533772,70027438,0.12531057684221,0.130596329268471,0.0962610795643977
"ENSMUSG00000031543","ENSMUSP00000113571","Ank1",8,22974844,23150497,0.0385974559967026,0.0621932975871905,0.03572394024838
"ENSMUSG00000032826","ENSMUSP00000138753","Ank2",3,126921606,127499259,0.125098430438545,0.0961542432430678,0.0580575629814947
"ENSMUSG00000024527","ENSMUSP00000025408","Afg3l2",18,67404767,67449166,0.46399286649407,0.520518567843951,0.519262095627487
"ENSMUSG00000025745","ENSMUSP00000120976","Hadha",5,30118301,30155162,0.425682645135958,0.437782096362728,0.436258646109386
"ENSMUSG00000020919","ENSMUSP00000102981","Stat5b",11,100780731,100850724,0.298203342946678,0.245061431470963,0.287706040909919
"ENSMUSG00000037685","ENSMUSP00000042215","Atp8a1",5,67618140,67847432,0.508297110271999,0.57377546698746,0.544310579553328
"ENSMUSG00000031333","ENSMUSP00000033695","Abcb7",20,104280657,104413856,0.324284579528343,0.38287947831398,0.341638648193283
"ENSMUSG00000019139","ENSMUSP00000019283","Isyna1",8,70594481,70597288,0.594368758150079,0.569216387447117,0.651563047503381
"ENSMUSG00000039062","ENSMUSP00000103015","Anpep",7,79821803,79848210,0.549315498512328,0.437348854387473,0.596899518932607
"ENSMUSG00000015112","ENSMUSP00000015256","Slc25a13",6,6041218,6217118,0.533812531715199,0.587232234597949,0.605955756412173
"ENSMUSG00000027010","ENSMUSP00000122103","Slc25a12",2,71271063,71367749,0.412341629747956,0.450967271585715,0.429635189660505
"ENSMUSG00000028085","ENSMUSP00000119949","Pet112",3,85574119,85655622,0.211959897136656,0.205554790878414,0.211308889552874
"ENSMUSG00000052997","ENSMUSP00000099807","Uba2",7,34140689,34169599,0.0714192886319939,0.114603931903203,0.1358803808613
"ENSMUSG00000035296","ENSMUSP00000112576","Sgcg",14,61221059,61258490,-0.020704285390445,-0.0835852566231523,-0.0524319561838772
"ENSMUSG00000059119","ENSMUSP00000072510","Nap1l4",7,143513579,143549090,0.123533636522752,0.117997597822853,0.0576353457881795
"ENSMUSG00000058799","ENSMUSP00000126850","Nap1l1",10,111473192,111498142,-0.00434831561584639,-0.0650118880429452,-0.00392506293018008
"ENSMUSG00000021806","ENSMUSP00000022340","Nid2",14,19751257,19811787,0.297411359953977,0.343768056334415,0.351223965895294
"ENSMUSG00000005397","ENSMUSP00000005532","Nid1",13,13437602,13512275,0.291685927410546,0.184358526360733,0.25323994085244
"ENSMUSG00000062382","ENSMUSP00000088372","Gm10116",13,74406396,74407317,0.00700589157746768,-0.0180601608533645,-0.0457907581620044
"ENSMUSG00000020256","ENSMUSP00000020497","Aldh1l2",10,83487450,83534140,0.858297802933441,0.889721337634512,0.878366054408458
"ENSMUSG00000030088","ENSMUSP00000114304","Aldh1l1",6,90486427,90600203,0.33015035843086,0.362507238956146,0.402334093057657
"ENSMUSG00000015647","ENSMUSP00000015791","Lama5",2,180176373,180225859,0.206635754468832,0.16657343975196,0.224681080341755
"ENSMUSG00000016349","ENSMUSP00000054556","Eef1a2",2,181147653,181157014,0.255217995432459,0.282152528501972,0.232513862357975
"ENSMUSG00000037742","ENSMUSP00000042457","Eef1a1",9,78478449,78489151,0.451183656608345,0.441435717615333,0.435783317497594
"ENSMUSG00000001119","ENSMUSP00000001147","Col6a1",10,76708792,76726168,0.158210303511333,0.113902012947458,0.142651170102937
"ENSMUSG00000020459","ENSMUSP00000020749","Mtif2",11,29526408,29545279,0.339884291099643,0.225951148161759,0.296353907019055
"ENSMUSG00000027639","ENSMUSP00000059717","Samhd1",2,157097533,157135265,0.613797876606664,0.6763107999914,0.704240542452266
"ENSMUSG00000020836","ENSMUSP00000056862","Coro6",11,77462411,77470484,0.0348924892249269,0.0397214791989399,0.0299734961189171
"ENSMUSG00000030707","ENSMUSP00000101972","Coro1a",7,126699773,126707787,0.646846296548733,0.69989653044873,0.698784382015184
"ENSMUSG00000024065","ENSMUSP00000024860","Ehd3",17,73804841,73832093,0.0688731788748308,0.0506454224308023,0.0465400840570242
"ENSMUSG00000074364","ENSMUSP00000096397","Ehd2",7,15946977,15967567,0.250267150618933,0.249175070662861,0.277631119713436
"ENSMUSG00000024772","ENSMUSP00000025684","Ehd1",19,6276725,6300096,0.242979948403821,0.216651769469926,0.275646872858633
"ENSMUSG00000027293","ENSMUSP00000028755","Ehd4",2,120089175,120154606,0.317854094127483,0.31837476391225,0.355426373969303
"ENSMUSG00000008859","ENSMUSP00000009003","Rala",13,17880575,17944239,0.0846923738921578,0.0942584805814825,0.0509263209683644
"ENSMUSG00000024608","ENSMUSP00000025511","Rps14",18,60774510,60778546,0.0302487141767863,0.0286817569916053,0.0610264862950212
"ENSMUSG00000090639","ENSMUSP00000127808","Gm20425",9,103190208,103230307,0.0051533139264432,0.0507558649534323,-0.00530147513876252
"ENSMUSG00000032554","ENSMUSP00000108264","Trf",9,103204001,103230444,0.062696750689962,0.059096543176368,0.0355748190707914
"ENSMUSG00000033688","ENSMUSP00000035163","1300017J02Rik",9,103250522,103305082,0.0758729143141064,0.0950586525890097,0.109872828882355
"ENSMUSG00000029036","ENSMUSP00000030903","Atad3a",4,155740641,155761093,0.374447196186772,0.39962302943613,0.396557534577578
"ENSMUSG00000033327","ENSMUSP00000084661","Tnxb",17,34670535,34719815,0.0695945386489515,0.0942755347954726,0.0999140651289245
"ENSMUSG00000023484","ENSMUSP00000024249","Prph",15,99055174,99058978,0.420704862929747,0.444618106371391,0.472210591051698
"ENSMUSG00000023039","ENSMUSP00000069900","Krt7",15,101411043,101430313,0.0628862765048039,0.101823546747622,0.0936433353669184
"ENSMUSG00000026208","ENSMUSP00000027409","Des",1,75360329,75368579,0.28642308423284,0.232732199659458,0.324083950218788
"ENSMUSG00000034336","ENSMUSP00000041347","Ina",19,47014698,47025327,0.0554579704471784,0.0773128463224925,0.0709849192641542
"ENSMUSG00000049382","ENSMUSP00000023952","Krt8",15,101996711,102004342,0.405584785245706,0.414938222004035,0.420921782691277
"ENSMUSG00000026728","ENSMUSP00000028062","Vim",2,13573927,13582826,0.31198840296695,0.361542939064957,0.351101292233651
"ENSMUSG00000050463","ENSMUSP00000126197","Krt78",15,101946004,101954287,-0.0609648046600373,-0.0582517729090578,-0.0816353433894987
"ENSMUSG00000043510","ENSMUSP00000062811","Hscb",5,110829070,110839777,0.386143582261236,0.419641140117101,0.387684230906321
"ENSMUSG00000009207","ENSMUSP00000066891","Lnp",2,74520291,74579435,0.277983861190097,0.295404305125995,0.304374031976147
"ENSMUSG00000058301","ENSMUSP00000075089","Upf1",8,70331522,70353273,0.137258655825242,0.135049404989049,0.123876740463823
"ENSMUSG00000030824","ENSMUSP00000033096","Nucb1",7,45492874,45510406,0.0345359173088923,0.0931442130351401,0.0806008052182451
"ENSMUSG00000041577","ENSMUSP00000048803","Prelp",1,133910304,133921414,0.363520467295748,0.366286877471756,0.374842140199001
"ENSMUSG00000021188","ENSMUSP00000021605","Trip11",12,101834043,101913267,0.272994760283843,0.29740369635108,0.296036281622635
"ENSMUSG00000030603","ENSMUSP00000032824","Psmc4",7,28041707,28050101,-0.10228847014074,-0.115772026112885,-0.103502913014857
"ENSMUSG00000021178","ENSMUSP00000021595","Psmc1",12,100110186,100123364,0.0332020483080499,0.0446720041848961,0.0850344534205293
"ENSMUSG00000020708","ENSMUSP00000021049","Psmc5",11,106256154,106263120,0.00386214167917811,-0.0257398058604632,0.0186578924042239
"ENSMUSG00000059248","ENSMUSP00000091435","Sept9",11,117199661,117362325,0.187346921593996,0.191121141750416,0.128577383521722
"ENSMUSG00000026276","ENSMUSP00000027495","Sept2",1,93478964,93510260,0.0908010582180033,0.175502757305345,0.152819295673201
"ENSMUSG00000021131","ENSMUSP00000021559","Erh",12,80634022,80644341,0.0101186220353719,-0.0440101147788819,-0.0559862799505074
"ENSMUSG00000050315","ENSMUSP00000102034","Synpo2",3,123076519,123236149,0.350958209138542,0.37078037202979,0.435226943010698
"ENSMUSG00000057230","ENSMUSP00000086948","Aak1",6,86849517,86991864,0.192051766316163,0.18094902835024,0.165706836102984
"ENSMUSG00000026307","ENSMUSP00000027532","Scly",1,91298338,91321075,0.252032207149725,0.269182184839323,0.249502305639842
"ENSMUSG00000042524","ENSMUSP00000086724","Sun2",15,79724070,79742536,0.0546222602931733,0.0278126604653572,0.0394714912018021
"ENSMUSG00000047454","ENSMUSP00000106018","Gphn",12,78226655,78684767,0.141883778608516,0.144367353751713,0.086972999212992
"ENSMUSG00000022244","ENSMUSP00000066915","Amacr",15,10981756,10996624,0.330824706348739,0.34655868982858,0.334649862129846
"ENSMUSG00000020547","ENSMUSP00000020856","Bzw2",12,36091846,36156825,0.434946267527811,0.491833302092475,0.518362434077875
"ENSMUSG00000051223","ENSMUSP00000051935","Bzw1",1,58393136,58406548,0.203005670821449,0.173042848830855,0.156742141097126
"ENSMUSG00000005566","ENSMUSP00000005705","Trim28",7,13024152,13031035,0.105948856804698,0.138645888432185,0.315430510260636
"ENSMUSG00000026532","ENSMUSP00000027817","Spta1",1,174172776,174248450,0.234166887147481,0.256993538074194,0.260881433012233
"ENSMUSG00000057738","ENSMUSP00000109346","Sptan1",2,29965560,30031451,0.149899486627729,0.194870779992063,0.216093027459699
"ENSMUSG00000057738","ENSMUSP00000109348","Sptan1",2,29965560,30031451,0.119343471348144,0.151798581136539,0.0814084228143564
"ENSMUSG00000028270","ENSMUSP00000132435","Gbp2",3,142620602,142638008,0.615786954093804,0.640985950747966,0.659841055084514
"ENSMUSG00000033918","ENSMUSP00000045361","Parl",16,20279820,20302387,0.107441157589208,0.141786400467722,0.116057740522736
"ENSMUSG00000031818","ENSMUSP00000034276","Cox4i1",8,120668222,120674207,-0.079735385886586,-0.063678244096364,-0.0470996439946168
"ENSMUSG00000052459","ENSMUSP00000110314","Atp6v1a",16,44085402,44139705,0.225887715468438,0.21887641615114,0.230713057657445
"ENSMUSG00000029823","ENSMUSP00000124010","Luc7l2",6,38551334,38609470,0.123326240758333,0.165418824109028,0.150491976941399
"ENSMUSG00000033684","ENSMUSP00000035658","Qsox1",1,155778155,155812883,0.178582698095483,0.132455440549371,0.117414621562878
"ENSMUSG00000026509","ENSMUSP00000068895","Capn2",1,182467256,182517495,0.268194351417989,0.347234590624632,0.312157590964444
"ENSMUSG00000075415","ENSMUSP00000109188","Fnbp1",2,31026206,31142008,0.264721243208141,0.275875095267527,0.292441631446985
"ENSMUSG00000040488","ENSMUSP00000037536","Ltbp4",7,27305136,27337692,0.0508872148435801,0.0989033653122997,0.0308061447763006
"ENSMUSG00000034187","ENSMUSP00000099364","Nsf",11,103821782,103954056,0.128864561151803,0.137758039166042,0.118789672798425
"ENSMUSG00000045455","ENSMUSP00000049749","Gm9797",10,11609257,11610438,0.149681716480145,0.224638959588079,0.123966660784264
"ENSMUSG00000033060","ENSMUSP00000124300","Lmo7",14,101729957,101934710,0.175816245788636,0.178898355218057,0.184659134976719
"ENSMUSG00000033060","ENSMUSP00000123706","Lmo7",14,101729957,101934710,-0.0499509163449678,-0.064482126885118,-0.0939277020946605
"ENSMUSG00000059714","ENSMUSP00000001569","Flot1",17,35823230,35832791,0.0798717326565796,0.0879353028793733,0.0582884974940554
"ENSMUSG00000034341","ENSMUSP00000074204","Wbp2",11,116078573,116086995,0.198846352052719,0.263710785940272,0.292054995429217
"ENSMUSG00000027599","ENSMUSP00000029125","Armc1",3,19132146,19163065,0.100198446856027,0.140912411274816,0.154070039594803
"ENSMUSG00000027111","ENSMUSP00000107729","Itga6",2,71745616,71858416,0.10160638620338,0.118791158614319,0.1165940821765
"ENSMUSG00000048755","ENSMUSP00000051569","Mcat",15,83546797,83555711,0.195468993994031,0.216925171762605,0.248629133605716
"ENSMUSG00000031985","ENSMUSP00000034466","Gnpat",8,124863033,124890057,0.201703464324918,0.2941899020778,0.302267073495611
"ENSMUSG00000024471","ENSMUSP00000025349","Myot",18,44334074,44355724,0.82348060865831,0.836225962653709,0.872557898353904
"ENSMUSG00000053838","ENSMUSP00000064668","Nudcd3",11,6105691,6200415,0.145938477284378,0.125759399195614,0.123282140209165
"ENSMUSG00000031672","ENSMUSP00000034097","Got2",8,95864134,95888547,0.276757265822904,0.305699620840267,0.319502086705607
"ENSMUSG00000061603","ENSMUSP00000093406","Akap6",12,52699383,53151015,0.228403785928558,0.271173441180875,0.289068507516062
"ENSMUSG00000019471","ENSMUSP00000019615","Cdc37",9,21138541,21149906,0.158660070418701,0.16117661253505,0.142670807175999
"ENSMUSG00000028107","ENSMUSP00000029752","Tars2",3,95739976,95754977,0.178489915149092,0.207784751721275,0.176982265286747
"ENSMUSG00000033916","ENSMUSP00000005711","Chmp2a",7,13032006,13034777,0.0581699633954053,0.0747721357039057,0.076025211318778
"ENSMUSG00000056076","ENSMUSP00000098076","Eif3b",5,140419305,140443358,-0.109515208605929,-0.0782877899638772,-0.128917551642257
"ENSMUSG00000031378","ENSMUSP00000002084","Abcd1",20,73716597,73738534,0.346904179790842,0.357206988390273,0.392173759205066
"ENSMUSG00000032418","ENSMUSP00000034989","Me1",9,86581363,86695914,0.704535083220883,0.764628842914581,0.739621664585848
"ENSMUSG00000030621","ENSMUSP00000032856","Me3",7,89632392,89854359,0.649682879418349,0.67483549624887,0.698925079418051
"ENSMUSG00000024556","ENSMUSP00000025439","Me2",18,73770040,73815392,-0.121832504678526,-0.0874844642017502,-0.0934186209674056
"ENSMUSG00000020741","ENSMUSP00000090593","Cluh",11,74649495,74670847,0.392994283273883,0.413254221936599,0.437722936378649
"ENSMUSG00000074001","ENSMUSP00000095873","Klhl40",9,121777607,121783819,0.647539937604879,0.66612732080293,0.661729582447498
"ENSMUSG00000003617","ENSMUSP00000088857","Cp",3,19957054,20009145,0.212889808526833,0.139958366255908,0.185037605849716
"ENSMUSG00000090877","ENSMUSP00000133815","Hspa1b",17,34956436,34959238,0.378645402377565,0.397819198139103,0.317118870540566
"ENSMUSG00000026864","ENSMUSP00000028222","Hspa5",2,34771970,34776531,0.198257375186076,0.207058008855697,0.170929921557426
"ENSMUSG00000024359","ENSMUSP00000025217","Hspa9",18,34937414,34954357,0.344940863609624,0.294138075073465,0.274318001378646
"ENSMUSG00000015656","ENSMUSP00000015800","Hspa8",9,40800984,40805200,0.142622468828004,0.0777544491380731,0.0379141584340534
"ENSMUSG00000059970","ENSMUSP00000079306","Hspa2",12,76404176,76406934,0.331227014440661,0.300329778618022,0.410000739249537
"ENSMUSG00000069662","ENSMUSP00000090245","Marcks",10,37133375,37138920,0.140635057956794,0.16483268216169,0.192168026468101
"ENSMUSG00000042043","ENSMUSP00000038781","Tbca",13,94788943,94842899,0.0799315297521828,0.0433545245776761,0.0526234512121605
"ENSMUSG00000032231","ENSMUSP00000034756","Anxa2",9,69453620,69491795,0.342592368846534,0.351962634147879,0.372058628096482
"ENSMUSG00000033184","ENSMUSP00000043660","Tmed7",18,46560235,46597535,0.125534486689933,0.179589762345606,0.201537664608831
"ENSMUSG00000042099","ENSMUSP00000040126","Kank3",17,33810520,33822918,0.278334352316743,0.307468337017824,0.269662039119044
"ENSMUSG00000037234","ENSMUSP00000046788","Hook3",8,26021421,26119224,-0.0194896407280977,-0.0305154430292578,0.00384167565126905
"ENSMUSG00000028759","ENSMUSP00000101453","Hp1bp3",4,138216296,138244683,0.227064510730316,0.289848772448082,0.262493796711448
"ENSMUSG00000020361","ENSMUSP00000020630","Hspa4",11,53259814,53300457,0.0319544101758159,-0.0216714153268892,-0.0432299915325223
"ENSMUSG00000024236","ENSMUSP00000025079","Svil",18,4920540,5119299,0.0802291240481959,0.115747517006303,0.119891530579038
"ENSMUSG00000020580","ENSMUSP00000020904","Rock2",12,16894978,16988274,0.259393075129763,0.229453663500006,0.287058755528955
"ENSMUSG00000024290","ENSMUSP00000069549","Rock1",18,10064401,10181792,0.0847534246405344,0.0878191606040058,0.136140311245902
"ENSMUSG00000020621","ENSMUSP00000020947","Rdh14",12,10390780,10395562,0.156804662783581,0.176866417870435,0.191154668099758
"ENSMUSG00000020954","ENSMUSP00000013130","Strn3",12,51608541,51691914,0.15989906452775,0.178437607042472,0.210766713365722
"ENSMUSG00000024044","ENSMUSP00000108300","Epb4.1l3",17,69156810,69289985,0.552099716625086,0.587441825661733,0.550085330291175
"ENSMUSG00000019978","ENSMUSP00000055122","Epb4.1l2",10,25359798,25523519,0.391988083205214,0.366098239568792,0.435425569460553
"ENSMUSG00000028906","ENSMUSP00000101590","Epb4.1",4,131923413,132075321,0.153386072801565,0.224433404315111,0.139273341710238
"ENSMUSG00000020368","ENSMUSP00000020637","Canx",11,50293961,50325673,0.380067806909708,0.379720569124058,0.454545504530438
"ENSMUSG00000054428","ENSMUSP00000133099","Atpif1",4,132530555,132533659,0.0610787956812036,0.0682001298590914,0.135528505772951
"ENSMUSG00000041133","ENSMUSP00000044645","Smc1a",20,152016428,152062694,0.0271972800266357,0.00877544840236631,0.119725649958364
"ENSMUSG00000020476","ENSMUSP00000105471","Dbnl",11,5788488,5800962,0.0620279627119349,0.102181881074497,0.0890907246005503
"ENSMUSG00000019210","ENSMUSP00000019354","Atp6v1e1",6,120795245,120822685,0.00492788347221947,-0.0168779203917627,0.0818487348052886
"ENSMUSG00000024780","ENSMUSP00000060421","Cdc37l1",19,28990494,29017569,0.189772265090454,0.165479635462796,0.198313439603544
"ENSMUSG00000022562","ENSMUSP00000129100","Oplah",15,76296597,76328015,0.748628475913005,0.792419627217081,0.791997765068004
"ENSMUSG00000011382","ENSMUSP00000011526","Dhdh",7,45472956,45488805,0.690164501452399,0.709160249701005,0.713309895559054
"ENSMUSG00000026211","ENSMUSP00000109197","Obsl1",1,75479310,75506452,0.139528270601583,0.169687187966615,0.234041673430702
