"lodcolumn","gene_id","gene_symbol","gene_chr","gene_start","gene_middle","gene_end","qtl_chr","qtl_pos","qtl_mkr","qtl_lod","cis"
"ENSMUSP00000046296","ENSMUSG00000055805","Fmnl1","11",103.171107,103.185004,103.198901,"19",47.903959,"UNC30418212",7.05290786559836,FALSE
"ENSMUSP00000109398","ENSMUSG00000060890","Arr3","X",100.605497,100.611995,100.618493,"6",147.677794,"UNC12349204",7.05151630549169,FALSE
"ENSMUSP00000031978","ENSMUSG00000029918","Mrps33","6",39.801804,39.806396,39.810988,"6",144.907941,"UNC12304236",7.05030895676136,FALSE
"ENSMUSP00000071770","ENSMUSG00000064210","Ano6","15",95.790843,95.883154,95.975464,"7",142.563053,"UNC14023639",7.04880132154279,FALSE
"ENSMUSP00000108734","ENSMUSG00000079427","Gm2382","9",88.688605,88.704202,88.719798,"6",98.814962,"UNC11682676",7.04818838766494,FALSE
"ENSMUSP00000029684","ENSMUSG00000028049","Scamp3","3",89.177473,89.180119,89.182765,"1",191.246437,"JAX00280436",7.04699699533907,FALSE
"ENSMUSP00000104361","ENSMUSG00000042709","Atpaf2","11",60.400626,60.409542,60.418457,"18",81.535228,"UNC29708626",7.04694747315176,FALSE
"ENSMUSP00000038931","ENSMUSG00000038155","Gstp2","19",4.040351,4.041258,4.042165,"3",26.918527,"UNC4910881",7.04638215722507,FALSE
"ENSMUSP00000130145","ENSMUSG00000028034","Fubp1","3",152.210458,152.223644,152.23683,"12",101.994123,"UNC21762112",7.04588594929861,FALSE
"ENSMUSP00000015791","ENSMUSG00000015647","Lama5","2",180.176373,180.201116,180.225859,"12",100.743823,"UNC21750535",7.04397632616962,FALSE
"ENSMUSP00000039110","ENSMUSG00000036371","Serbp1","6",67.266979,67.27814,67.289302,"3",129.622359,"UNC6228334",7.04369702680067,FALSE
"ENSMUSP00000105471","ENSMUSG00000020476","Dbnl","11",5.788488,5.794725,5.800962,"7",29.397439,"JAX00634341",7.04204113273826,FALSE
"ENSMUSP00000068267","ENSMUSG00000030224","Strap","6",137.735078,137.743505,137.751932,"17",17.933928,"UNC27625166",7.04192485409381,FALSE
"ENSMUSP00000047569","ENSMUSG00000037960","1110007C09Rik","13",49.202951,49.209488,49.216026,"8",46.410616,"UNC14657529",7.04098267532877,FALSE
"ENSMUSP00000014221","ENSMUSG00000014077","Chp1","2",119.547697,119.567362,119.587027,"4",131.457391,"UNC8235143",7.04051463067771,FALSE
"ENSMUSP00000044371","ENSMUSG00000034189","Hsdl1","8",119.561979,119.56859,119.5752,"16",15.138328,"UNC26383639",7.03950192814237,FALSE
"ENSMUSP00000094515","ENSMUSG00000071659","Hnrnpul2","19",8.819401,8.826772,8.834142,"1",176.186123,"UNC2265856",7.03931142219451,FALSE
"ENSMUSP00000023062","ENSMUSG00000022427","Tomm22","15",79.670861,79.671862,79.672862,"3",123.222452,"UNC6127004",7.03764404407955,FALSE
"ENSMUSP00000112944","ENSMUSG00000025724","Sec11a","7",80.904889,80.926334,80.94778,"16",86.709758,"UNC27316467",7.03601511967078,FALSE
"ENSMUSP00000064538","ENSMUSG00000040265","Dnm3","1",161.982453,162.230244,162.478034,"12",109.569002,"UNC21870094",7.03480293226862,FALSE
"ENSMUSP00000076875","ENSMUSG00000029145","Eif2b4","5",31.187558,31.190494,31.19343,"14",10.719894,"JAX00050015",7.03455333798657,FALSE
"ENSMUSP00000096670","ENSMUSG00000074576","Mocs3","2",168.230622,168.231462,168.232302,"13",70.589832,"JAX00046037",7.03450645521521,FALSE
"ENSMUSP00000104179","ENSMUSG00000012848","Rps5","7",12.92229,12.924488,12.926686,"2",75.669859,"JAX00493463",7.03437422327103,FALSE
"ENSMUSP00000034728","ENSMUSG00000032198","Dock6","9",21.800184,21.82641,21.852635,"3",28.665047,"backupJAX00517811",7.03402765067287,FALSE
"ENSMUSP00000133694","ENSMUSG00000064120","Mocs1","17",49.428362,49.441898,49.455435,"3",108.34022,"JAX00533532",7.03365777085674,FALSE
"ENSMUSP00000031841","ENSMUSG00000029817","Tra2a","6",49.243921,49.253986,49.264052,"7",130.336505,"UNC13853510",7.03257841417584,FALSE
"ENSMUSP00000041538","ENSMUSG00000035530","Eif1","11",100.319885,100.32099,100.322096,"3",128.304308,"UNC6210929",7.03250194863495,FALSE
"ENSMUSP00000105793","ENSMUSG00000027341","Tmem230","2",132.239492,132.24365,132.247807,"9",27.623034,"UNC16046907",7.03209820747996,FALSE
"ENSMUSP00000099469","ENSMUSG00000029047","Pex10","4",155.067016,155.069724,155.072433,"4",149.180404,"UNC8432284",7.03156174280437,FALSE
"ENSMUSP00000034131","ENSMUSG00000031696","Vps35","8",85.260397,85.279955,85.299513,"13",97.299998,"UNC23168764",7.03090273180906,FALSE
"ENSMUSP00000088729","ENSMUSG00000069045","Ddx3y","Y",1.260715,1.273664,1.286613,"12",111.46398,"UNC21894882",7.03024211154193,FALSE
"ENSMUSP00000001927","ENSMUSG00000001870","Ltbp1","17",75.005568,75.19904,75.392512,"11",59.013003,"UNC19722711",7.0301768839616,FALSE
"ENSMUSP00000025354","ENSMUSG00000024477","Pggt1b","18",46.239949,46.2604,46.28085,"12",103.65448,"JAX00039918",7.0298089753682,FALSE
"ENSMUSP00000070345","ENSMUSG00000030802","Bckdk","7",127.904082,127.906873,127.909664,"5",98.994749,"JAX00589558",7.02912072275766,FALSE
"ENSMUSP00000134163","ENSMUSG00000067235","H2-Q10","17",35.470089,35.472326,35.474563,"5",15.777856,"UNC8685416",7.02880514051353,FALSE
"ENSMUSP00000021646","ENSMUSG00000021223","Papln","12",83.763634,83.778008,83.792382,"3",34.066622,"UNC5009091",7.02847703870267,FALSE
"ENSMUSP00000046497","ENSMUSG00000042647","Acad12","5",121.598284,121.608611,121.618938,"5",111.289354,"UNC050179914",7.02788908078417,FALSE
"ENSMUSP00000103440","ENSMUSG00000078713","Tomm5","4",45.105208,45.106661,45.108114,"17",17.673763,"UNC27622110",7.02752834939225,FALSE
"ENSMUSP00000128915","ENSMUSG00000024683","Mrpl16","19",11.770415,11.77268,11.774944,"16",61.006898,"JAX00422735",7.02689028427712,FALSE
"ENSMUSP00000034326","ENSMUSG00000031862","Atp13a1","8",69.791163,69.799456,69.807749,"3",130.690148,"UNC6246032",7.02676720267971,FALSE
"ENSMUSP00000130065","ENSMUSG00000051147","Nat2","8",67.494867,67.498724,67.50258,"7",138.337006,"UNC13968820",7.0263897398834,FALSE
"ENSMUSP00000032824","ENSMUSG00000030603","Psmc4","7",28.041707,28.045904,28.050101,"7",129.847638,"JAX00655818",7.02471091169569,FALSE
"ENSMUSP00000028981","ENSMUSG00000027479","Mapre1","2",153.741274,153.757292,153.77331,"3",84.557417,"UNC5682922",7.02452206119658,FALSE
"ENSMUSP00000069284","ENSMUSG00000025178","Pi4k2a","19",42.090435,42.106326,42.122218,"19",42.14065,"UNC30338130",7.02433599156663,TRUE
"ENSMUSP00000020298","ENSMUSG00000020098","Pcbd1","10",61.089343,61.091836,61.094328,"8",47.041271,"UNC14667569",7.02420714510949,FALSE
"ENSMUSP00000031190","ENSMUSG00000029265","Dr1","5",108.268897,108.274712,108.280526,"11",42.029422,"UNC19486389",7.02339932164759,FALSE
"ENSMUSP00000034703","ENSMUSG00000032185","Carm1","9",21.546894,21.56819,21.589487,"10",11.598228,"UNC17424659",7.02275443503536,FALSE
"ENSMUSP00000132450","ENSMUSG00000016541","Atxn10","15",85.336381,85.400108,85.463836,"17",70.793672,"UNC28284503",7.02193529025709,FALSE
"ENSMUSP00000036162","ENSMUSG00000041720","Pi4ka","16",17.280351,17.343332,17.406314,"1",39.959749,"JAX00002762",7.02193303462554,FALSE
"ENSMUSP00000054634","ENSMUSG00000006699","Cdc42","4",137.319696,137.338708,137.35772,"12",5.468189,"UNC20563815",7.02059474149149,FALSE
"ENSMUSP00000041184","ENSMUSG00000032869","Psmf1","2",151.715812,151.729999,151.744186,"9",69.327532,"UNC16572156",7.02014483435723,FALSE
"ENSMUSP00000102401","ENSMUSG00000036989","Trim3","7",105.604463,105.619017,105.633571,"4",122.854729,"JAX00564209",7.01852862252418,FALSE
"ENSMUSP00000035244","ENSMUSG00000042426","Dhx29","13",112.92773,112.94858,112.969431,"2",150.783847,"JAX00101605",7.01851316957983,FALSE
"ENSMUSP00000098398","ENSMUSG00000021820","Camk2g","14",20.734875,20.764482,20.794088,"10",117.5928,"UNC18808920",7.01849115602833,FALSE
"ENSMUSP00000081547","ENSMUSG00000066979","Bub3","7",131.560391,131.566144,131.571898,"4",30.744496,"UNC6994519",7.01819190492233,FALSE
"ENSMUSP00000048470","ENSMUSG00000010608","Rbm25","12",83.631236,83.65718,83.683123,"7",142.162953,"backupJAX00658615",7.01797328340602,FALSE
"ENSMUSP00000100104","ENSMUSG00000096336","Igkv1-135","6",67.609745,67.610126,67.610508,"5",142.73072,"UNC10337111",7.01676964522621,FALSE
"ENSMUSP00000025486","ENSMUSG00000024590","Lmnb1","18",56.707813,56.730618,56.753424,"4",114.641203,"UNC8028591",7.01639048489182,FALSE
"ENSMUSP00000087202","ENSMUSG00000047921","Trappc9","15",72.589621,72.825412,73.061204,"14",28.323858,"UNC23754979",7.01528347294048,FALSE
"ENSMUSP00000085734","ENSMUSG00000062604","Srpk2","5",23.503356,23.559964,23.616571,"9",41.848528,"UNC090312545",7.01508207484957,FALSE
"ENSMUSP00000099962","ENSMUSG00000062647","Rpl7a","2",26.910764,26.912041,26.913318,"7",79.75438,"UNC13209622",7.01409815996692,FALSE
"ENSMUSP00000034723","ENSMUSG00000013584","Aldh1a2","9",71.215789,71.256016,71.296243,"18",58.387928,"UNC180282171",7.01373090965233,FALSE
"ENSMUSP00000068086","ENSMUSG00000031958","Ldhd","8",111.623785,111.62708,111.630374,"2",87.803796,"JAX00495680",7.01315695944485,FALSE
"ENSMUSP00000137070","ENSMUSG00000096199","Ptrhd1","12",4.234027,4.237075,4.240123,"9",95.176937,"UNC16913594",7.01174924005584,FALSE
"ENSMUSP00000029013","ENSMUSG00000027509","Rae1","2",173.000117,173.007928,173.015739,"6",43.778796,"UNC10972781",7.01166462400735,FALSE
"ENSMUSP00000099842","ENSMUSG00000028530","Jak1","4",101.152367,101.208824,101.265282,"2",160.355321,"JAX00509348",7.0113845629762,FALSE
"ENSMUSP00000100038","ENSMUSG00000028405","Aco1","4",40.143081,40.17071,40.198338,"11",47.071245,"backupUNC110065767",7.01133687053471,FALSE
"ENSMUSP00000010038","ENSMUSG00000009894","Snap47","11",59.407134,59.42916,59.451186,"11",109.45496,"UNC20358593",7.01067807989338,FALSE
"ENSMUSP00000023477","ENSMUSG00000022789","Dnm1l","16",16.312235,16.335632,16.35903,"2",75.056453,"UNC3344845",7.00949723129281,FALSE
"ENSMUSP00000115512","ENSMUSG00000033845","Mrpl15","1",4.773206,4.779472,4.785739,"4",45.647339,"UNC7165860",7.0094699121426,FALSE
"ENSMUSP00000023087","ENSMUSG00000022451","Twf1","15",94.577951,94.58392,94.589889,"9",115.575317,"UNC17191732",7.00929656318094,FALSE
"ENSMUSP00000032477","ENSMUSG00000030327","Necap1","6",122.874557,122.881746,122.888934,"17",55.34655,"UNC28059114",7.00845356476173,FALSE
"ENSMUSP00000001950","ENSMUSG00000025139","Tollip","7",141.874813,141.89666,141.918507,"13",10.581906,"JAX00041704",7.00780787319892,FALSE
"ENSMUSP00000022345","ENSMUSG00000021811","Dnajc9","14",20.384638,20.386774,20.38891,"5",130.048827,"UNC10165272",7.00764112694216,FALSE
"ENSMUSP00000026274","ENSMUSG00000025245","Lztfl1","9",123.694416,123.70602,123.717625,"3",137.074907,"UNC6333890",7.00702064365093,FALSE
"ENSMUSP00000044497","ENSMUSG00000034880","Mrpl34","8",71.464926,71.465339,71.465752,"4",4.036026,"UNC6641184",7.00695434662238,FALSE
"ENSMUSP00000030795","ENSMUSG00000028953","Abcf2","5",24.565341,24.571404,24.577467,"2",10.893328,"JAX00483290",7.00578272029485,FALSE
"ENSMUSP00000112664","ENSMUSG00000033715","Akr1c14","13",4.049011,4.069716,4.090422,"3",130.891546,"UNC6249057",7.0055486754604,FALSE
"ENSMUSP00000044188","ENSMUSG00000026238","Ptma","1",86.526736,86.528717,86.530698,"12",98.616962,"UNC120210236",7.00479254569458,FALSE
"ENSMUSP00000070149","ENSMUSG00000053768","Chchd3","6",32.790976,32.925618,33.06026,"3",126.046973,"UNC6173169",7.0043315683571,FALSE
"ENSMUSP00000033236","ENSMUSG00000030942","Thumpd1","7",119.715096,119.71793,119.720765,"4",135.645674,"UNC8288138",7.00425981468028,FALSE
"ENSMUSP00000025483","ENSMUSG00000024587","Nars","18",64.499665,64.508111,64.516557,"X",12.443479,"UNC30658252",7.00190582410807,FALSE
"ENSMUSP00000032920","ENSMUSG00000030682","Cdipt","7",126.976349,126.978424,126.980499,"17",9.370839,"UNC27546849",7.00189454846892,FALSE
"ENSMUSP00000036162","ENSMUSG00000041720","Pi4ka","16",17.280351,17.343332,17.406314,"4",149.461834,"UNC8435462",6.99950118732294,FALSE
"ENSMUSP00000069688","ENSMUSG00000043154","Ppp2r3a","9",101.104992,101.178412,101.251832,"X",140.105449,"UNC31386546",6.99860968085001,FALSE
"ENSMUSP00000003121","ENSMUSG00000003037","Rab8a","8",72.1612,72.172552,72.183904,"3",126.046973,"UNC6173169",6.99815584441661,FALSE
"ENSMUSP00000016488","ENSMUSG00000016344","Ppdpf","2",181.187247,181.188009,181.188771,"19",57.568463,"UNC30566555",6.99711766523,FALSE
"ENSMUSP00000027777","ENSMUSG00000026496","Parp1","1",180.568955,180.585104,180.601253,"19",58.463827,"UNC30578421",6.99695479729317,FALSE
"ENSMUSP00000034529","ENSMUSG00000032030","Cul5","9",53.614582,53.642298,53.670014,"X",12.286671,"UNC30656656",6.99621589444072,FALSE
"ENSMUSP00000046297","ENSMUSG00000039496","Cdnf","2",3.51303,3.519703,3.526376,"4",140.050223,"JAX00125333",6.99560566481381,FALSE
"ENSMUSP00000028633","ENSMUSG00000027204","Fbn1","2",125.300594,125.404294,125.507993,"12",100.963355,"UNC120334163",6.99560185021563,FALSE
"ENSMUSP00000069422","ENSMUSG00000054958","Nt5c1a","4",123.201504,123.20889,123.216275,"X",147.0521,"UNC31445154",6.99548928230505,FALSE
"ENSMUSP00000032754","ENSMUSG00000030539","Sema4b","7",80.186841,80.206618,80.226394,"19",47.978796,"UNC30419484",6.99533671294023,FALSE
"ENSMUSP00000034136","ENSMUSG00000031700","Gpt2","8",85.492576,85.510068,85.52756,"4",42.965587,"UNC040392781",6.9952888940782,FALSE
"ENSMUSP00000080523","ENSMUSG00000057841","Rpl32","6",115.805505,115.807126,115.808747,"11",55.051311,"UNC19660309",6.99519962114009,FALSE
"ENSMUSP00000066621","ENSMUSG00000031068","Glrx3","7",137.437648,137.453121,137.468594,"1",152.154207,"UNC1954704",6.99493109557032,FALSE
"ENSMUSP00000030805","ENSMUSG00000028964","Park7","4",150.897133,150.905785,150.914437,"14",20.530542,"UNC23665516",6.99432533646994,FALSE
"ENSMUSP00000061544","ENSMUSG00000044006","Cilp2","8",69.880369,69.884028,69.887687,"5",117.754759,"UNC10001984",6.9938132057469,FALSE
"ENSMUSP00000101023","ENSMUSG00000032763","Ilvbl","10",78.5745,78.579499,78.584498,"4",149.480707,"backupUNC040364401",6.99375305493874,FALSE
"ENSMUSP00000032754","ENSMUSG00000030539","Sema4b","7",80.186841,80.206618,80.226394,"7",6.744048,"UNC12400809",6.9928313465777,FALSE
"ENSMUSP00000088291","ENSMUSG00000038495","Otud7b","3",96.104527,96.132828,96.161129,"17",9.425352,"UNC27547496",6.9922361537828,FALSE
"ENSMUSP00000112754","ENSMUSG00000063445","Nmral1","16",4.710059,4.714708,4.719356,"16",76.301396,"UNC27153300",6.99171779699654,FALSE
"ENSMUSP00000039537","ENSMUSG00000033405","Nudt15","14",73.519864,73.534053,73.548242,"10",21.246553,"JAX00284650",6.99028479143425,FALSE
"ENSMUSP00000025505","ENSMUSG00000024603","Dctn4","18",60.526221,60.542492,60.558762,"17",44.027257,"UNC27900428",6.99001896883229,FALSE
"ENSMUSP00000033899","ENSMUSG00000031503","Col4a2","8",11.312805,11.381046,11.449287,"3",147.43051,"UNC6490313",6.98985733906585,FALSE
"ENSMUSP00000068587","ENSMUSG00000014601","Strip1","3",107.612532,107.622121,107.63171,"X",14.716826,"UNC30675851",6.98985574966781,FALSE
"ENSMUSP00000035326","ENSMUSG00000036450","Hif1an","19",44.56285,44.569562,44.576274,"9",98.543903,"UNC16960095",6.98799956241449,FALSE
"ENSMUSP00000043561","ENSMUSG00000036850","Mrpl41","2",24.974117,24.974608,24.975098,"12",102.648717,"UNC21771730",6.98745972774145,FALSE
"ENSMUSP00000128810","ENSMUSG00000096370","Gm21992","19",4.742913,4.777262,4.811612,"1",73.663429,"UNC935659",6.9830009601272,FALSE
"ENSMUSP00000109833","ENSMUSG00000053062","Jam2","16",84.774123,84.800026,84.825928,"5",52.741501,"UNC050359262",6.98266932090381,FALSE
"ENSMUSP00000072428","ENSMUSG00000031996","Aplp2","9",31.149557,31.180686,31.211815,"1",161.168218,"UNC2062013",6.98241774131712,FALSE
"ENSMUSP00000053176","ENSMUSG00000039376","Synpo2l","14",20.658946,20.66365,20.668354,"10",22.822476,"JAX00015772",6.98227168758855,FALSE
"ENSMUSP00000004965","ENSMUSG00000004843","Chmp2b","16",65.539133,65.550915,65.562697,"2",95.598572,"UNC3561604",6.98221371823834,FALSE
"ENSMUSP00000003121","ENSMUSG00000003037","Rab8a","8",72.1612,72.172552,72.183904,"17",26.897418,"JAX00434667",6.9814879855853,FALSE
"ENSMUSP00000033185","ENSMUSG00000030895","Hpx","7",105.591613,105.595864,105.600116,"2",180.743066,"UNC4598763",6.98142929407707,FALSE
"ENSMUSP00000087773","ENSMUSG00000040640","Erc2","14",27.622442,28.05049,28.478537,"9",116.360379,"UNC17203935",6.98090377915313,FALSE
"ENSMUSP00000077781","ENSMUSG00000022995","Enah","1",181.904445,181.962212,182.01998,"16",97.338959,"UNC27475320",6.98000372786454,FALSE
"ENSMUSP00000124010","ENSMUSG00000029823","Luc7l2","6",38.551334,38.580402,38.60947,"13",18.626399,"UNC22203735",6.97989162324037,FALSE
"ENSMUSP00000132711","ENSMUSG00000060572","Mfap2","4",141.010418,141.013201,141.015984,"5",46.039003,"UNC9093685",6.97951380602813,FALSE
"ENSMUSP00000032754","ENSMUSG00000030539","Sema4b","7",80.186841,80.206618,80.226394,"17",52.849607,"backupUNC171109681",6.97920487370076,FALSE
"ENSMUSP00000051049","ENSMUSG00000049792","Bag5","12",111.709488,111.711372,111.713257,"17",73.012961,"UNC28320285",6.97766002577486,FALSE
"ENSMUSP00000137305","ENSMUSG00000021192","Golga5","12",102.469134,102.483518,102.497902,"7",28.000216,"UNC12540451",6.97764429462021,FALSE
"ENSMUSP00000027986","ENSMUSG00000026672","Optn","2",5.020642,5.042346,5.064051,"11",90.127645,"UNC20100622",6.97700052697906,FALSE
"ENSMUSP00000045816","ENSMUSG00000036181","Hist1h1c","13",23.738807,23.739586,23.740366,"16",97.523741,"UNC27477291",6.97666171277882,FALSE
"ENSMUSP00000020440","ENSMUSG00000020219","Timm13","10",80.89945,80.90021,80.900969,"9",85.313182,"UNC16787526",6.97657178326612,FALSE
"ENSMUSP00000030734","ENSMUSG00000028902","Sf3a3","4",124.714776,124.723618,124.73246,"4",114.632229,"JAX00562563",6.97607466512368,FALSE
"ENSMUSP00000021306","ENSMUSG00000020929","Eftud2","11",102.838473,102.859729,102.880985,"1",129.694081,"UNC1662525",6.97582869874793,FALSE
"ENSMUSP00000039580","ENSMUSG00000036057","Ptpn23","9",110.385089,110.39665,110.40821,"6",97.274241,"UNC11662636",6.97563359327952,FALSE
"ENSMUSP00000006952","ENSMUSG00000040017","Saa4","7",46.728017,46.73028,46.732543,"17",47.868097,"UNC27951599",6.97452601911754,FALSE
"ENSMUSP00000051263","ENSMUSG00000030982","9030624J02Rik","7",118.740226,118.791596,118.842966,"11",55.327075,"UNC19663932",6.97296886961949,FALSE
"ENSMUSP00000081998","ENSMUSG00000030729","Pgm2l1","7",100.227394,100.253131,100.278868,"4",153.634418,"UNC8499787",6.97156904320055,FALSE
"ENSMUSP00000101825","ENSMUSG00000040213","Ccbl2","3",142.701051,142.72298,142.74491,"17",83.112319,"UNC28480246",6.97001337608924,FALSE
"ENSMUSP00000021514","ENSMUSG00000021096","Ppm1a","12",72.761211,72.778076,72.79494,"1",192.441647,"UNC2444448",6.96993743173939,FALSE
"ENSMUSP00000100106","ENSMUSG00000096580","Igkv1-132","6",67.7597,67.760056,67.760413,"5",127.177786,"UNC10118777",6.96936453500337,FALSE
"ENSMUSP00000031011","ENSMUSG00000029128","Rab28","5",41.624976,41.666566,41.708155,"18",42.239625,"UNC29123456",6.96824161265804,FALSE
"ENSMUSP00000122021","ENSMUSG00000045482","Trrap","5",144.768092,144.813935,144.859778,"2",132.785104,"JAX00504117",6.9679058566043,FALSE
"ENSMUSP00000071752","ENSMUSG00000056941","Commd7","2",153.616933,153.624857,153.632781,"9",42.140889,"UNC16241644",6.96588948753099,FALSE
"ENSMUSP00000057690","ENSMUSG00000047067","Dusp28","1",92.906989,92.907804,92.90862,"16",77.511042,"UNC27171803",6.96541714758285,FALSE
"ENSMUSP00000016638","ENSMUSG00000016494","Cd34","1",194.938821,194.950056,194.961292,"6",143.931651,"UNC12289861",6.96387819418196,FALSE
"ENSMUSP00000068772","ENSMUSG00000062691","1110001A16Rik","17",78.916499,78.918768,78.921037,"3",152.550183,"UNC6554383",6.96168325859124,FALSE
"ENSMUSP00000044430","ENSMUSG00000034105","Tldc1","8",119.760587,119.769502,119.778416,"11",121.455587,"UNC20536424",6.96155122163093,FALSE
"ENSMUSP00000113553","ENSMUSG00000040550","Otud6b","4",14.809498,14.818042,14.826587,"18",56.16178,"UNC29315496",6.95965706428281,FALSE
"ENSMUSP00000049770","ENSMUSG00000046994","Mars2","1",55.237177,55.238618,55.240058,"8",118.900396,"UNC15610359",6.95802315352572,FALSE
"ENSMUSP00000021313","ENSMUSG00000020935","Dcakd","11",102.994047,103.01119,103.028333,"7",35.644323,"UNC12618097",6.95728912097598,FALSE
"ENSMUSP00000027592","ENSMUSG00000026353","Ubxn4","1",128.244181,128.261779,128.279377,"6",12.173422,"UNC10571218",6.95665398528799,FALSE
"ENSMUSP00000024887","ENSMUSG00000024082","Ndufaf7","17",78.937135,78.942594,78.948052,"5",66.551452,"UNC9368256",6.95660843496559,FALSE
"ENSMUSP00000099453","ENSMUSG00000076435","Acsf2","11",94.557102,94.579486,94.601871,"10",73.279789,"UNC18223060",6.95606758849376,FALSE
"ENSMUSP00000028633","ENSMUSG00000027204","Fbn1","2",125.300594,125.404294,125.507993,"4",115.058286,"UNC040260326",6.95571452659631,FALSE
"ENSMUSP00000099488","ENSMUSG00000027404","Snrpb","2",130.171414,130.175408,130.179403,"16",48.340033,"JAX00069237",6.95553236596467,FALSE
